Review Number,Review Text,Store
23,"Great shop, click and collect is great, very smooth system and an easy to use platform. It would be great if when searching for ""usuals"" that these items would all show up in one page, other than that great to just reorder shopping list. Well done",Aldi
24,"Excellent. I had the brochure & got all I wanted on ""special"". Plants were dead. Cashier very pleasant. Got wine I didn't get in Coolock. 7.30pm. a great time to shop for a 69yr. old. I will be 70 next week but I never get up before 12noon.",Aldi
25,Delighted to see they have upgraded their Santry shop which is now much more modern and very clean,Aldi
26,"Clean and well lit but they only had one working toll st closing time resulting in a mad rush trying to get any alcohol purchases in before 10 pm, and there were no trolleus next to the doors",Aldi
27,Always fresh fruits and vegetables,Aldi
28,This is my favourite local shopping centre and has plenty of parking in its facilities. It is a very economic shop so easy on the wallet. But even though I'm a fan it is limited by its selection compared to other main stream grocery shopping centres.,Aldi
29,It's a very good place,Aldi
30,Clean & well-stocked. Cheap clothing. Many alternative replicas of branded products that are mainly less appetising but OK. Generally good meat choice & reasonable quality.  Fresh fruit & veg has short life. Not great for quick smaller shopping trips as no self-scan or 10 item checkouts.,Aldi
31,"It was relatively good when we got there as it was a.Sunday. There was Security on the door keeping watch on the numbers going in but as there wasn't too many , everyone was well away from each other. Plenty on hand sanitisers as well as paper towels to use in conjunction with the sanitiser to wipe down trollies when needed.",Aldi
32,Lot's of varieties for every product. A lot of staff to handle rush plus has bicycle parking as well,Aldi
33,Was empty and easy to get around but I can see there prices going up so watch out,Aldi
34,"Santry store is nice , great pricing on items but my only suggestions would be to have more specials fortnightly, also some of the staff are not great at hello or smiling at you at the till especially the short cheeky foreign blond haired female.

Tough face but very unfriendly.  One guy in particular from the store is rude and totally ignores you and does not hand you back your money without as much as a thank you or acknowledgement. He is not nice at all so I avoid certain staff for that reason.

If the managers could chat to their supervisors on customer service skills for their staff and possibly retrain some of them to be more welcoming and less of the scouling faces from the females. That would be a change and greatly appreciated.",Aldi
35,Nice  place to go to shop ! Very low prices and a lot of things you need in your home every day! I shop in this store every week and I’m very impressed! Nice staff! Good job !,Aldi
36,"The Aldi store on Santey Lane has been there for many years and is very popular with the local people , they have weekly special offers and the food is good quality,the also sell toiletries and house hold goods these goods totaled on a seasonal basis.",Aldi
37,As a grocery store it's great. They also sell lots of other product..,Aldi
38,"Great value for money. Great stock levels  Food of very good quality. Never an issue with and fresh veg , fruit or meats. Quick in and out as always independent stores and no distractions to other stores like in the bigger shopping centres. Love Aldi..",Aldi
39,"As Peter stated, poor traffic management. There needs to be more action regarding poor parking, as it is in the middle of a busy road not designed for 1/4 of the current traffic. How they got planning permission is beyond me.
Still, the store itself is good,but tends to run out of stock if you're there in the evening time.",Aldi
40,Very good price and choices,Aldi
41,"If it was possible to give a minus rating I would, I'm sick and tired of buying food from this kip only to get home and find out that it's rancid despite having a valid date. Chicken, steaks, even cans of tuna can't be trusted. Smell everything when you open it.",Aldi
42,"This is frills free supermarket shopping at its best. Customer shopping experience might be jeopardised but quality, choice, and price of food is most definitely not. You will have to pack your own bags at the bagging area but you won't wait long at the till and the savings and quality are more than worth it.",Aldi
43,Good shopping experience,Aldi
44,"Once again I proved myself right. You can spend millions on upgrading your business, but at the end all depends from your staff. No wonder I dont shop here even though its 5 min from my house. Will try again in 10 years.
For now, thanks and see you later.",Aldi
45,My favourite place,Aldi
46,Nice shop,Aldi
47,Good store but fairly unfriendly staff. I understand the store is busy but the till staff are just eager to get you out and get rid of the queue. Also wish there were self service tills for smaller purchases.,Aldi
48,Good stuff.. sometimes very crowed.. helpful staff if you can find them.. mostly they are busy doing there work of refilling when many people cone to shop.. don't understand why can't they refill before or after the shop open for business.. big loading trolleys take space and most of the time kept in front of products a customer wants to buy.. and it doesn't even look safe as kids come and something can fall off the trolley makes the place very tight to move around..,Aldi
49,Usually great value but recently less products available and prices have gone up significantly,Aldi
50,"Excellent value, extremely helpful freindly staff all times, parking always available, very clean &hygenic,I do most of my shopping there ,always great bargains,their staff are so friendly and kind and helpful ,very spacious for prams wheelchair etc.",Aldi
51,Really clean and fully stocked. Great produce,Aldi
52,"Big shop. Lots of good nick necks
Friendly staff. Never packed. Homebreaĝ",Aldi
53,Nice big store... but you couldnt get down the aisles as pallets in middle of floor... restocking of shelves should be done before store opens or after it closes. Health safety issue if somebody gets hurt.,Aldi
54,"Aldi in Santry Lane has been updated,  with wider lanes and well stocked shelves. The meat section is particularly good, we'll worth checking out.",Aldi
55,"It's a place with genuinely priced items. I found chicken and meats bit cheaper than other stores. Although most of the eating stuffs were about to expire, it's yet a good store to shop groceries.",Aldi
56,"Great supermarket. I haven't been here in a while - Lidl and Supervalu are more convenient - but I was blown away by the quality and range on offer, for my shop today fresh beef and fish in particular. They're also selling a nice range of Christmas puddings, etc., and in the year of COVID it surely is OK to eat Christmas cake in October!!!!! Great value as always, no queue to get in (midday Thursday) and plenty of space to maintain social distancing (very effective traffic light system on the entrance).  Although relatively long queues had built up by my time to checkout (3+ at all open checkouts), staff responded very quickly and the queues were cleared within 5 minutes. Really impressive customer service!  Definitely time to return to regular shopping at Aldi Santry Avenue!",Aldi
57,"I like this place except my biggest and really my only complaint is that it's often packed with people and more often than not, you can barely move around with your trolly or basket.

Apart from that, it does have a great and cheap selection of food and free parking.",Aldi
58,Chaotic. Trying to buy special buy item that was supposed to be in stock last Tuesday. Item not in stock and not listed on dellayed items list. Visited stores for five days in a row with no success. Staff unable to help. A disaster. Finally gave up,Aldi
59,Always great deals and lots of variety,Aldi
60,"They don't always have everything stocked and I wish they had a better section for canned goods, but it's okay I guess. The staff here are really nice though",Aldi
61,Presentation of the store when entering not very clean...More staff just packing shelfs..House keeping needs to be looked at..The fresh fruit section needs to be looked at..picked up so called fresh strawberrys looked under the package full of green mold..informed floor manager she was no more intrested in what I was saying...She just kept packing shelfs...Over all 3/10 on shop experience...,Aldi
62,Good stock levels. Handy parking and no queue at checkout. Was also able to get a lotto ticket at the checkout which I had not seen in an Aldi before and was impressed with this.,Aldi
63,"Normally shop in Aldis in Kells, where it is clean, and organized. I would happily give Kells 5 stars. This one in Santry was none of these. It was dirty, stock was disorganized and needed tidying on the shelves. It was difficult to find anything. Only good thing was that the staff were curteous.",Aldi
64,Nearly every item in store stretches your euro further I'd say if aldis delivered it would smoke any of the other competition outta the water cheap isn't the word depends on what the customer is looking for if u drink alco from heavey booze to low fat wine its your 1 stop shop foods great don't mind the ads on tv bring 20e with you a list a few bags  r your own trolley  one of them granda yolks savage,Aldi
65,A good shop in a good location until you get asked for €2 for the bus home at the door by some locals who always happen to be short for the bus stop right outside:) :) :) Tip: don't give them bus fare you are only enabling them :),Aldi
